id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
619,Sergio Agüero,8,556,8,6.78972826898098,2,2.011098399758339,30,11,0,0,F S,Manchester City,6,5.267427489161491,8.034887358546257,1.7718115579336882
702,Tammy Abraham,8,587,8,4.675963900983334,0,1.4257904905825853,26,9,2,0,F S,Chelsea,8,4.675963900983334,6.471099823713303,0.5100645329803228
318,Pierre-Emerick Aubameyang,8,720,7,4.354780748486519,0,0.7533116564154625,25,7,2,0,F M,Arsenal,7,4.354780748486519,5.140674352645874,1.751196876168251
618,Raheem Sterling,7,630,6,4.803916126489639,0,1.91305723041296,25,13,2,0,F M,Manchester City,6,4.803916126489639,9.079667329788208,3.1096909418702126
7696,Teemu Pukki,8,712,6,3.3240385688841343,2,2.5295225977897644,24,11,1,0,F,Norwich,6,3.3240385688841343,6.071987919509411,0.313298923894763
468,Callum Wilson,8,705,5,4.44083447009325,0,1.0201703943312168,14,12,1,0,F,Bournemouth,5,4.44083447009325,3.4234390258789062,0.19708456471562386
647,Harry Kane,8,717,5,3.6808775663375854,1,0.7523503303527832,24,6,0,0,F,Tottenham,4,2.919708728790283,4.760839344933629,1.1063312701880932
755,Jamie Vardy,8,720,5,2.1824500784277916,1,0.751547435298562,13,4,1,0,F,Leicester,5,2.1824500784277916,3.0846772864460945,0.1506797131150961
838,Sadio Mané,8,612,5,3.6048935055732727,1,1.438886072486639,19,13,0,0,F S,Liverpool,5,3.6048935055732727,5.712971419095993,1.3607873320579529
1250,Mohamed Salah,8,711,4,5.055672310292721,3,1.4176777824759483,26,16,0,0,F,Liverpool,3,4.2945034727454185,7.5888337418437,2.756876654922962
3635,Bernardo Silva,7,371,4,3.0778839215636253,1,1.6381445229053497,18,6,2,0,F M S,Manchester City,4,3.0778839215636253,6.833136022090912,3.270175214856863
4422,Ashley Barnes,8,662,4,2.594687769189477,0,0.08305046707391739,23,1,2,0,F,Burnley,4,2.594687769189477,2.6765756141394377,0.5530611462891102
6144,Sébastien Haller,7,630,4,4.238224592059851,1,0.46717123687267303,17,7,1,0,F,West Ham,4,4.238224592059851,4.1644620411098,0.7344208359718323
7724,Wesley,8,701,4,4.585606798529625,1,0.5398087222129107,17,5,0,0,F,Aston Villa,4,3.824437841773033,4.465956335887313,0.9097124161198735
7768,Mason Mount,8,712,4,2.8276297114789486,0,1.2276807446032763,20,17,0,0,F M,Chelsea,4,2.8276297114789486,6.51644366979599,3.376220442354679
482,Roberto Firmino,8,665,3,3.6337491646409035,3,2.99587731808424,24,11,0,0,F S,Liverpool,3,3.6337491646409035,7.006443850696087,1.188054632395506
556,Marcus Rashford,8,690,3,4.39095426350832,2,0.42251293174922466,21,10,1,0,F M,Manchester United,1,2.107447776943445,2.722177056595683,0.9018872510641813
672,Jordan Ayew,7,558,3,1.9581330381333828,0,0.3184542804956436,13,5,3,0,F,Crystal Palace,3,1.9581330381333828,2.528867796063423,0.9136578664183617
986,Danny Ings,8,454,3,2.45984536036849,1,0.4194621117785573,16,8,0,0,F M S,Southampton,3,2.45984536036849,2.7683990076184273,0.04200480505824089
3621,Neal Maupay,8,532,3,3.3619222044944763,0,0.5529389344155788,20,4,1,0,F S,Brighton,3,3.3619222044944763,3.711956411600113,0.9959258511662483
4456,Chris Wood,8,669,3,3.468657746911049,0,0.24798301793634892,13,4,0,0,F,Burnley,3,3.468657746911049,3.8032866921275854,1.1919351126998663
5595,Daniel James,8,644,3,1.2906377129256725,0,0.41379898227751255,16,3,3,0,M S,Manchester United,3,1.2906377129256725,2.000833559781313,0.6383387297391891
5596,Harry Wilson,7,486,3,0.9418974816799164,0,1.065751813352108,11,5,1,0,M S,Bournemouth,3,0.9418974816799164,2.299128867685795,1.4547493308782578
6274,Andriy Yarmolenko,7,469,3,0.6724266856908798,0,1.5346652250736952,11,9,1,0,M S,West Ham,3,0.6724266856908798,3.0954432040452957,1.093046486377716
7723,John McGinn,8,720,3,1.609467789530754,1,0.9360391385853291,24,11,1,0,M,Aston Villa,3,1.609467789530754,4.087001509964466,2.229218315333128
447,Kevin De Bruyne,7,541,2,1.9873594492673874,8,5.746933840215206,18,29,0,0,M S,Manchester City,2,1.9873594492673874,10.919567584991455,5.557299979031086
453,Son Heung-Min,6,498,2,1.0725020309910178,2,1.0735066197812557,17,11,0,0,F M,Tottenham,2,1.0725020309910178,3.768446147441864,1.8730301335453987
465,Joshua King,8,712,2,1.4079261869192123,2,1.1681386642158031,8,10,0,0,F M,Bournemouth,1,0.6467573270201683,2.0801478065550327,1.67696313560009
534,Aaron Cresswell,4,356,2,0.2222171053290367,0,0,5,0,0,0,D,West Ham,2,0.2222171053290367,1.0072578489780426,0.9593411684036255
553,Anthony Martial,3,270,2,1.1747564673423767,1,0.13510394841432571,8,2,1,0,F,Manchester United,2,1.1747564673423767,1.5141802579164505,0.3431285470724106
644,Erik Lamela,8,588,2,0.9883689768612385,1,0.833708243444562,11,12,2,0,M S,Tottenham,2,0.9883689768612385,3.7448842339217663,2.4639525339007378
730,Patrick van Aanholt,8,720,2,1.1171822436153889,0,0.13843461871147156,7,4,0,0,D,Crystal Palace,1,0.3560134060680866,1.019255899824202,0.8223430821672082
750,Riyad Mahrez,8,451,2,1.5881294570863247,3,3.9146247431635857,15,20,0,0,F M S,Manchester City,2,1.5881294570863247,10.275233708322048,5.437331609427929
751,N&#039;Golo Kanté,4,285,2,0.6649142056703568,0,0.041720252484083176,4,1,1,0,M S,Chelsea,2,0.6649142056703568,1.4919178634881973,0.8188084065914154
900,Adama Traoré,7,473,2,0.8342425413429737,1,1.0441624652594328,7,7,0,0,F M S,Wolverhampton Wanderers,2,0.8342425413429737,2.7893131375312805,1.0795152178034186
1746,Jeff Hendrick,5,302,2,0.3166201338171959,0,0.10480475425720215,6,1,1,0,M S,Burnley,2,0.3166201338171959,0.8304276503622532,0.5822897925972939
3277,Alexandre Lacazette,3,148,2,0.9415156543254852,0,0.16811975091695786,8,2,1,0,F S,Arsenal,2,0.9415156543254852,0.8217384219169617,0.40562210977077484
3303,Ricardo Pereira,8,720,2,0.532918794080615,0,0.2215095181018114,5,5,0,0,D,Leicester,2,0.532918794080615,2.4138747081160545,1.8356340751051903
4105,Raúl Jiménez,8,684,2,2.266924001276493,2,1.758478406816721,18,11,1,0,F,Wolverhampton Wanderers,1,1.5057551339268684,3.7166733369231224,1.0714311599731445
5543,Gabriel Jesus,5,209,2,1.7342038117349148,1,0.02623964473605156,14,1,0,0,F S,Manchester City,2,1.7342038117349148,2.067038055509329,0.39980144798755646
5545,Wilfred Ndidi,7,630,2,0.4948907233774662,0,0.11844820901751518,6,4,1,0,M,Leicester,2,0.4948907233774662,1.6794804818928242,1.3601735942065716
5555,Dominic Calvert-Lewin,7,486,2,2.7057038098573685,0,0.01672908291220665,9,1,1,0,F S,Everton,2,2.7057038098573685,2.768843274563551,0.19607985205948353
5612,Anwar El Ghazi,7,495,2,1.6052928809076548,3,1.3811389654874802,18,8,0,0,F M S,Aston Villa,2,1.6052928809076548,2.8424339164048433,0.6784663833677769
5962,Tanguy NDombele Alvaro,6,424,2,0.21726076677441597,1,0.17859643884003162,4,4,0,0,M S,Tottenham,2,0.21726076677441597,0.9200286231935024,0.6985504925251007
6026,Richarlison,8,678,2,1.8091587480157614,1,1.3495204839855433,21,7,1,0,M,Everton,2,1.8091587480157614,3.344807965680957,1.1004272475838661
6122,Douglas Luiz,6,276,2,0.14765546843409538,0,0.43527112528681755,4,3,1,0,M S,Aston Villa,2,0.14765546843409538,0.6903461217880249,0.6061079185456038
6818,James Maddison,7,627,2,1.7658604234457016,2,1.0401810258626938,21,11,1,0,M,Leicester,2,1.7658604234457016,2.6872236281633377,0.7860203124582767
7695,Todd Cantwell,8,697,2,3.2696777135133743,2,1.0133094266057014,13,13,1,0,M,Norwich,2,3.2696777135133743,4.965921238064766,0.8605266194790602
7701,Moussa Djenepo,3,120,2,0.49976517260074615,0,0.3415261507034302,4,1,2,0,M S,Southampton,2,0.49976517260074615,1.7575869709253311,0.9162957072257996
7991,Aaron Connolly,5,155,2,1.6336933970451355,0,0.10488880425691605,9,2,0,0,F S,Brighton,2,1.6336933970451355,1.7667354941368103,0.04346650093793869
76,Fabian Schär,8,711,1,0.7773373462259769,0,0,11,0,2,0,D,Newcastle United,1,0.7773373462259769,0.9526002332568169,0.46031355299055576
87,Joelinton,8,643,1,1.322569228708744,0,0.509857177734375,13,9,2,0,F,Newcastle United,1,1.322569228708744,2.53907423466444,1.296323798596859
111,Jannik Vestergaard,7,622,1,0.39224645867943764,0,0.7267072796821594,7,5,1,0,D,Southampton,1,0.39224645867943764,2.3059943467378616,2.186224117875099
191,Chicharito,2,107,1,0.8829848766326904,0,0,3,0,0,0,F S,West Ham,1,0.8829848766326904,0.8958585262298584,0.07047868520021439
209,Josip Drmic,6,58,1,0.8403596132993698,0,0,3,0,0,0,S,Norwich,1,0.8403596132993698,0.8122737407684326,0
332,Joel Matip,6,540,1,0.1732353027909994,0,0.015664158388972282,3,1,0,0,D,Liverpool,1,0.1732353027909994,1.1937474347651005,1.1780832763761282
484,Divock Origi,6,161,1,0.3935505412518978,0,0.20035703480243683,3,3,0,0,F S,Liverpool,1,0.3935505412518978,0.8796083554625511,0.4123918302357197
489,James Milner,7,216,1,1.267299823462963,2,0.504887655377388,7,4,1,0,M S,Liverpool,0,0.5061309561133385,1.4915797412395477,1.01492378115654
500,Alex Iwobi,6,390,1,1.394509106874466,0,0.29086315631866455,9,6,0,0,M S,Everton,1,1.394509106874466,2.432326003909111,0.874303862452507
508,Calum Chambers,4,311,1,0.26882848143577576,0,1.1481860987842083,5,3,1,0,D S,Arsenal,1,0.26882848143577576,2.020041048526764,1.1175811514258385
533,Mark Noble,6,527,1,0.9916354566812515,0,0.18989157676696777,6,4,2,0,M,West Ham,0,0.23046661913394928,2.521306946873665,2.3381855487823486
579,Nathan Aké,8,720,1,0.9944423660635948,1,1.2722097039222717,9,4,1,0,D,Bournemouth,1,0.9944423660635948,0.8002915494143963,0.5343605913221836
596,Tom Cleverley,7,549,1,1.6930489614605904,0,0.6229856535792351,15,13,0,0,M S,Watford,1,1.6930489614605904,4.4138478115201,2.441903382539749
611,Nicolás Otamendi,7,606,1,1.3633235767483711,0,0.0514519764110446,9,2,2,0,D,Manchester City,1,1.3633235767483711,5.750521421432495,5.7130446434021
617,David Silva,8,489,1,2.2579025328159332,4,1.8296824283897877,11,9,0,0,M S,Manchester City,1,2.2579025328159332,8.000483274459839,4.234367221593857
646,Christian Eriksen,8,508,1,1.1285357289016247,1,1.6516559775918722,14,13,2,0,M S,Tottenham,1,1.1285357289016247,2.796732759103179,1.2371519822627306
675,Jack Grealish,8,720,1,1.545132391154766,2,2.102698866277933,15,20,2,0,F M,Aston Villa,1,1.545132391154766,5.676434930413961,3.2575778514146805
700,Willian,7,411,1,0.54073241725564,1,0.8028258550912142,12,4,0,0,F M S,Chelsea,1,0.54073241725564,3.38947032392025,2.8477583825588226
703,Fikayo Tomori,5,450,1,0.047828041948378086,0,0.07099990546703339,2,2,1,0,D,Chelsea,1,0.047828041948378086,3.4284040480852127,3.406124070286751
769,Jonjo Shelvey,4,310,1,0.19791331607848406,0,0.5355294644832611,6,7,0,0,M,Newcastle United,1,0.19791331607848406,0.8324948213994503,0.5067394226789474
771,Georginio Wijnaldum,8,688,1,0.5496958345174789,0,0.018075916916131973,11,1,0,0,M,Liverpool,1,0.5496958345174789,3.4877241365611553,3.021326057612896
775,Andros Townsend,7,284,1,0.16254818812012672,0,0.2594540938735008,3,3,0,0,M S,Crystal Palace,1,0.16254818812012672,0.48805084452033043,0.15268942713737488
790,Nathan Redmond,6,533,1,1.4528937935829163,0,0.7110525667667389,16,8,0,0,F M,Southampton,1,1.4528937935829163,2.8427256383001804,1.1296268105506897
833,Virgil van Dijk,8,720,1,0.21574070304632187,0,0.28901439905166626,7,1,0,0,D,Liverpool,1,0.21574070304632187,2.8655716944485903,2.84109278395772
843,James Ward-Prowse,8,720,1,1.402322381734848,0,1.1326140724122524,13,12,1,0,M,Southampton,0,0.6411535441875458,3.5139891393482685,2.72273126244545
844,Jay Rodriguez,8,146,1,0.8836614172905684,0,0.08875156939029694,4,1,1,0,S,Burnley,1,0.8836614172905684,1.016533225774765,0.06827950477600098
1227,Lucas Torreira,7,196,1,0.7550722695887089,0,0.19591466337442398,7,4,0,0,M S,Arsenal,1,0.7550722695887089,0.9726425409317017,0.2383122369647026
1389,Jorginho,8,687,1,0.8912301529198885,1,1.41983185056597,6,9,4,0,M,Chelsea,0,0.13006128929555416,7.2309443056583405,6.764030396938324
1660,Andre Gray,8,395,1,1.3251224905252457,0,1.7131446246057749,12,7,0,0,F S,Watford,1,1.3251224905252457,3.151981435716152,0.21818312257528305
1663,Johann Berg Gudmundsson,4,317,1,0.3450343981385231,0,0.5287818387150764,6,7,0,0,M,Burnley,1,0.3450343981385231,0.5418467298150063,0.1759263165295124
1676,David Luiz,7,630,1,0.1841808743774891,0,0,5,0,2,0,D,Arsenal,1,0.1841808743774891,2.214275795966387,2.214275795966387
1678,Michy Batshuayi,5,36,1,1.8967068009078503,1,0.11061659455299377,8,1,0,0,S,Chelsea,1,1.8967068009078503,1.792932491749525,0
1683,Ryan Fraser,7,442,1,0.6773523651063442,1,0.5827306993305683,7,7,1,0,M S,Bournemouth,1,0.6773523651063442,1.1744087301194668,0.37474435567855835
1723,Roberto Pereyra,7,435,1,1.4064849819988012,0,0.9434345439076424,10,9,1,0,M S,Watford,0,0.6453161146491766,1.7287812530994415,0.3665367793291807
1736,Oliver McBurnie,8,460,1,1.0324448877945542,0,0.4216942936182022,9,3,2,0,F S,Sheffield United,1,1.0324448877945542,1.5010051801800728,0.9178826436400414
1748,Lys Mousset,5,110,1,0.6161243636161089,0,0.02543010003864765,4,1,0,0,S,Sheffield United,1,0.6161243636161089,1.3863533660769463,0.7447989024221897
1791,Trent Alexander-Arnold,8,720,1,1.2135072015225887,2,3.538730174303055,9,28,2,0,D,Liverpool,1,1.2135072015225887,4.984084391966462,1.8545698318630457
2496,Rodri,8,646,1,0.22994625382125378,0,0.9771485552191734,6,13,2,0,M S,Manchester City,1,0.22994625382125378,7.085460111498833,6.506958469748497
3293,Lucas Moura,6,226,1,1.0216283909976482,1,0.3793173059821129,11,4,0,0,F M S,Tottenham,1,1.0216283909976482,2.0582802295684814,0.9178057461977005
3491,Romain Saiss,6,335,1,1.070218762382865,0,0,3,0,1,1,D M S,Wolverhampton Wanderers,1,1.070218762382865,0.9593584463000298,0.36967186629772186
4068,Florin Andone,3,69,1,0.36459624767303467,0,0.058196283876895905,1,1,0,1,F S,Brighton,1,0.36459624767303467,0.36459624767303467,0
4476,Callum Robinson,8,495,1,1.561250001192093,0,0,12,0,0,0,F S,Sheffield United,1,1.561250001192093,1.6535951737314463,0.17247955594211817
4918,Patrick Cutrone,7,214,1,2.0609421730041504,0,0.46160048246383667,8,1,0,0,F S,Wolverhampton Wanderers,1,2.0609421730041504,2.0609421730041504,0
5549,Luka Milivojevic,7,630,1,0.9305753521621227,0,0.7819081041961908,6,13,5,0,M,Crystal Palace,0,0.16940651461482048,1.0910699255764484,0.7933935057371855
5560,Scott McTominay,8,714,1,0.8311936371028423,1,1.0110035557299852,13,6,1,0,M,Manchester United,1,0.8311936371028423,2.5794856250286102,2.0526527743786573
5656,Nicolas Pepe,8,561,1,2.239626817405224,2,1.2128882817924023,21,12,1,0,F M S,Arsenal,0,1.478458009660244,3.7697336971759796,1.599112194031477
5956,Youri Tielemans,8,717,1,1.1491401717066765,1,0.9309889115393162,18,10,0,0,M,Leicester,1,1.1491401717066765,3.686879102140665,1.761824238114059
6104,Will Hughes,6,438,1,1.463939644396305,1,0.3332834392786026,6,5,0,0,M,Watford,1,1.463939644396305,2.5470740776509047,0.8960157837718725
6143,Jetro Willems,5,387,1,0.11202629562467337,1,0.09323707269504666,4,5,0,0,D S,Newcastle United,1,0.11202629562467337,0.7556555569171906,0.5625522946938872
6681,Harvey Barnes,7,341,1,0.39137048460543156,1,0.7221112586557865,7,5,0,0,M S,Leicester,1,0.39137048460543156,1.4043916687369347,0.8815878555178642
6852,Matt Doherty,7,415,1,1.2630068501457572,0,0.02171793021261692,4,1,0,0,M S,Wolverhampton Wanderers,1,1.2630068501457572,1.7523436062037945,0.5013162326067686
6853,Rúben Neves,8,561,1,0.1706007495522499,0,0.30566777288913727,10,3,3,0,M S,Wolverhampton Wanderers,1,0.1706007495522499,1.8128056731075048,1.417785132303834
6854,Diogo Jota,6,454,1,1.3074528388679028,0,0.2176083456724882,11,4,0,0,F S,Wolverhampton Wanderers,1,1.3074528388679028,2.2258680015802383,0.7765419092029333
7063,Bernard,6,332,1,0.23896325379610062,0,0.25579292699694633,3,5,2,0,M S,Everton,1,0.23896325379610062,0.9221091717481613,0.4595818780362606
7384,Chris Mepham,4,271,1,0.6975124478340149,0,0,2,0,0,0,D S,Bournemouth,1,0.6975124478340149,0.10590881109237671,0.027510225772857666
7693,Kenny McLean,7,466,1,0.07312809210270643,0,0.5284395515918732,2,3,1,0,M S,Norwich,1,0.07312809210270643,2.022817552089691,1.5022963713854551
7698,Leandro Trossard,3,254,1,1.2721339277923107,0,0.5393354892730713,8,7,0,0,F,Brighton,1,1.2721339277923107,2.4104977548122406,0.9579340517520905
7708,John Lundstram,8,692,1,1.1932925991714,1,1.7098849937319756,8,8,3,0,M,Sheffield United,1,1.1932925991714,3.7611905112862587,2.085815327242017
7712,Billy Sharp,4,81,1,0.7662742137908936,0,1.0709125697612762,1,4,0,1,S,Sheffield United,1,0.7662742137908936,1.1250689625740051,0.05415642634034157
7721,Conor Hourihane,5,273,1,0.32131271436810493,1,0.8326087631285191,6,7,1,0,M S,Aston Villa,1,0.32131271436810493,1.1889600958675146,0.30200389586389065
8016,Matthew Longstaff,1,90,1,0.05994679406285286,0,0.0786692351102829,2,1,0,0,M,Newcastle United,1,0.05994679406285286,0.13861602544784546,0.03029070422053337
12,Mario Vrancic,2,11,0,0.11041063815355301,0,0.09791752696037292,1,1,0,0,S,Norwich,0,0.11041063815355301,0.20832817256450653,0.11041063815355301
47,Yoshinori Muto,5,92,0,0.08367183804512024,0,0,1,0,0,0,M S,Newcastle United,0,0.08367183804512024,0.19278991036117077,0.10911807231605053
101,Allan Saint-Maximin,4,138,0,0.08733299002051353,0,0.18290389329195023,4,3,0,0,M S,Newcastle United,0,0.08733299002051353,0.32797764241695404,0.08040780574083328
181,Bernd Leno,8,720,0,0,0,0,0,0,2,0,GK,Arsenal,0,0,0.6654018461704254,0.6654018461704254
200,Andreas Christensen,6,491,0,0.2790294587612152,0,0.3171480894088745,1,1,2,0,D,Chelsea,0,0.2790294587612152,1.336799331009388,1.0196512416005135
204,Granit Xhaka,7,615,0,0.07079490274190903,0,0.2306901030242443,4,6,4,0,M,Arsenal,0,0.07079490274190903,3.643195152282715,3.4659154415130615
239,Pascal Groß,8,531,0,0.5426706299185753,0,2.185381293296814,10,20,0,0,F M S,Brighton,0,0.5426706299185753,3.422035302966833,2.207513052970171
314,Ilkay Gündogan,7,419,0,1.200492225587368,0,0.21345814131200314,7,7,1,0,M S,Manchester City,0,1.200492225587368,3.573997937142849,2.5987708568573
317,Henrikh Mkhitaryan,3,109,0,0.4295179098844528,0,0.2743019759654999,2,2,1,0,M S,Arsenal,0,0.4295179098844528,0.8670729100704193,0.29007071256637573
330,Ralf Fährmann,1,21,0,0,0,0,0,0,0,0,GK,Norwich,0,0,0,0
338,Max Meyer,3,159,0,0.22769547998905182,0,0,3,0,1,0,M S,Crystal Palace,0,0.22769547998905182,0.26367054134607315,0.11741910129785538
342,Sead Kolasinac,6,468,0,0.14246419072151184,1,0.3199184611439705,1,5,1,0,D S,Arsenal,0,0.14246419072151184,3.400969058275223,3.1034992039203644
